age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
28,technician,married,secondary,no,-302,yes,no,cellular,tue,may,152,4,366,3,failure,no
42,blue-collar,single,unknown,no,2835,yes,no,telephone,tue,may,61,4,350,1,failure,no
46,services,married,secondary,no,451,yes,yes,cellular,tue,may,389,4,-1,0,unknown,no
46,entrepreneur,single,tertiary,no,1410,yes,no,telephone,tue,may,91,5,175,9,failure,no
33,technician,married,secondary,no,241,yes,no,cellular,tue,may,1108,3,-1,0,unknown,no
40,blue-collar,married,unknown,no,87,yes,no,cellular,tue,may,477,3,-1,0,unknown,yes
39,blue-collar,married,primary,no,481,no,no,cellular,tue,may,197,3,357,1,other,no
47,services,married,secondary,no,-553,yes,no,cellular,tue,may,8,7,-1,0,unknown,no
48,blue-collar,married,secondary,no,709,yes,no,cellular,tue,may,117,2,278,3,other,no
39,management,married,tertiary,no,942,yes,no,cellular,tue,may,564,2,265,4,other,no
37,blue-collar,married,primary,no,37,yes,no,cellular,tue,may,24,2,362,1,other,no
54,retired,divorced,tertiary,no,185,yes,no,telephone,tue,may,413,6,-1,0,unknown,no
30,management,single,secondary,no,222,yes,no,cellular,tue,may,254,3,-1,0,unknown,no
57,retired,married,primary,no,13,yes,no,cellular,tue,may,164,2,366,2,failure,no
39,blue-collar,married,primary,no,800,yes,no,cellular,tue,may,53,5,175,6,failure,no
50,housemaid,married,secondary,no,3016,yes,no,telephone,tue,may,65,5,-1,0,unknown,no
29,student,single,secondary,no,154,yes,no,cellular,tue,may,20,6,358,9,failure,no
48,blue-collar,married,primary,no,3267,yes,no,telephone,tue,may,6,5,-1,0,unknown,no
31,admin.,single,tertiary,no,253,yes,no,cellular,tue,may,82,5,355,4,failure,no
30,technician,single,secondary,no,1352,yes,no,cellular,tue,may,321,4,-1,0,unknown,no
47,blue-collar,single,primary,no,10558,yes,no,cellular,tue,may,81,3,174,2,other,no
27,technician,married,secondary,no,31,no,no,cellular,tue,may,136,2,-1,0,unknown,no
41,admin.,single,secondary,no,334,yes,no,cellular,tue,may,14,4,331,22,other,no
42,admin.,divorced,secondary,no,154,yes,no,cellular,tue,may,133,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,1088,yes,no,cellular,tue,may,77,2,345,2,failure,no
33,services,married,secondary,no,1078,yes,no,cellular,tue,may,320,4,175,4,other,no
42,services,married,secondary,no,-141,yes,yes,cellular,tue,may,211,3,345,3,failure,no
43,blue-collar,married,secondary,no,3,yes,no,telephone,tue,may,26,1,174,2,failure,no
47,blue-collar,married,primary,no,1112,yes,no,cellular,tue,may,129,1,-1,0,unknown,no
34,management,single,tertiary,no,7263,yes,no,telephone,tue,may,38,1,37,1,failure,no
57,retired,divorced,secondary,no,-663,yes,no,cellular,tue,may,210,1,351,2,failure,no
27,blue-collar,single,secondary,no,2,no,no,telephone,tue,may,15,7,366,10,other,no
33,blue-collar,married,secondary,no,20,yes,yes,cellular,tue,may,259,1,370,3,failure,no
40,management,single,tertiary,no,406,yes,no,cellular,tue,may,130,1,371,1,failure,no
50,blue-collar,married,primary,no,-522,yes,no,cellular,tue,may,863,3,-1,0,unknown,yes
47,services,married,secondary,no,-98,yes,yes,telephone,tue,may,211,1,-1,0,unknown,no
55,retired,married,secondary,no,918,yes,no,cellular,tue,may,87,3,364,1,failure,no
36,blue-collar,married,primary,no,319,yes,no,cellular,tue,may,774,2,301,1,failure,yes
25,blue-collar,single,secondary,no,0,yes,no,cellular,tue,may,44,9,-1,0,unknown,no
28,management,married,tertiary,no,3589,yes,no,cellular,tue,may,348,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,944,no,no,cellular,tue,may,231,2,362,1,other,no
33,admin.,married,secondary,no,17,yes,no,cellular,tue,may,74,1,351,1,failure,no
56,management,divorced,tertiary,no,1263,yes,no,cellular,tue,may,155,1,-1,0,unknown,no
32,management,single,tertiary,no,7444,yes,yes,cellular,tue,may,22,1,370,1,failure,no
46,blue-collar,married,primary,no,512,no,no,telephone,tue,may,32,1,301,1,failure,no
34,admin.,married,primary,no,412,yes,no,cellular,tue,may,217,1,287,2,failure,no
33,blue-collar,married,primary,no,2000,yes,no,telephone,tue,may,25,1,-1,0,unknown,no
58,blue-collar,married,secondary,no,602,yes,no,cellular,tue,may,201,1,-1,0,unknown,no
30,technician,single,secondary,no,115,no,no,cellular,tue,may,152,1,351,1,failure,no
36,technician,married,tertiary,no,421,yes,no,cellular,tue,may,793,5,-1,0,unknown,no
38,services,married,secondary,no,7208,yes,no,cellular,tue,may,66,1,-1,0,unknown,no
32,services,single,secondary,no,481,yes,no,cellular,tue,may,150,3,174,4,failure,no
38,technician,single,secondary,no,864,yes,no,cellular,tue,may,364,1,348,1,failure,no
34,admin.,single,primary,no,286,yes,no,cellular,tue,may,329,1,-1,0,unknown,no
28,blue-collar,single,primary,no,431,yes,no,cellular,tue,may,68,2,363,2,failure,no
54,technician,married,secondary,no,324,yes,no,telephone,tue,may,51,1,-1,0,unknown,no
38,technician,single,secondary,no,61,yes,no,cellular,tue,may,109,1,359,8,failure,no
33,management,divorced,tertiary,no,312,yes,yes,cellular,tue,may,23,1,359,3,failure,no
31,blue-collar,married,secondary,no,1545,yes,yes,cellular,tue,may,207,1,-1,0,unknown,no
35,admin.,single,secondary,no,0,yes,no,cellular,tue,may,1073,1,-1,0,unknown,yes
31,blue-collar,single,secondary,no,397,yes,no,telephone,tue,may,134,1,350,7,failure,no
38,technician,single,secondary,no,8637,yes,no,cellular,tue,may,193,1,-1,0,unknown,no
42,unemployed,married,primary,yes,-581,yes,no,cellular,tue,may,224,1,370,2,failure,no
27,management,single,tertiary,no,321,yes,no,cellular,tue,may,173,2,307,1,other,no
32,services,married,secondary,no,413,yes,no,telephone,tue,may,67,1,365,1,failure,no
49,entrepreneur,single,secondary,no,259,no,no,cellular,tue,may,149,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,478,yes,no,cellular,tue,may,610,1,-1,0,unknown,yes
37,services,married,secondary,no,393,yes,yes,cellular,tue,may,95,1,357,1,failure,no
37,blue-collar,divorced,secondary,no,719,yes,no,cellular,tue,may,118,1,365,1,failure,no
33,admin.,married,secondary,no,139,yes,yes,cellular,tue,may,84,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,53,yes,no,cellular,tue,may,93,1,-1,0,unknown,no
42,blue-collar,divorced,secondary,no,-580,yes,yes,cellular,tue,may,172,1,-1,0,unknown,no
33,self-employed,married,primary,no,61,yes,no,cellular,tue,may,161,1,-1,0,unknown,no
28,blue-collar,single,secondary,yes,-2,yes,yes,cellular,tue,may,172,2,364,5,failure,no
29,blue-collar,married,secondary,no,912,yes,no,cellular,tue,may,785,1,-1,0,unknown,no
39,services,married,primary,no,276,yes,yes,cellular,tue,may,628,1,-1,0,unknown,no
50,management,married,tertiary,no,2809,yes,no,cellular,tue,may,200,2,259,9,failure,no
36,technician,single,secondary,no,2151,yes,no,cellular,tue,may,134,1,370,1,failure,no
30,blue-collar,married,primary,no,25,yes,no,cellular,tue,may,51,1,-1,0,unknown,no
35,blue-collar,single,primary,no,-276,yes,no,cellular,tue,may,850,1,-1,0,unknown,yes
31,services,divorced,secondary,no,1301,yes,no,cellular,tue,may,140,3,-1,0,unknown,no
38,services,single,primary,no,-87,yes,no,cellular,tue,may,531,1,-1,0,unknown,no
30,services,single,secondary,no,248,yes,no,cellular,tue,may,87,1,-1,0,unknown,no
51,blue-collar,married,primary,no,40,yes,no,cellular,tue,may,79,1,370,1,failure,no
50,management,divorced,tertiary,no,100,yes,yes,cellular,tue,may,157,1,299,3,failure,no
23,services,married,secondary,no,14,yes,yes,telephone,tue,may,19,8,358,1,failure,no
33,services,married,secondary,no,56,yes,no,telephone,tue,may,9,9,-1,0,unknown,no
47,blue-collar,married,primary,no,4227,yes,no,cellular,tue,may,659,1,-1,0,unknown,yes
46,blue-collar,single,secondary,no,521,yes,no,cellular,tue,may,502,1,-1,0,unknown,no
42,admin.,single,secondary,no,664,yes,no,cellular,tue,may,113,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,625,no,no,cellular,tue,may,267,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,1394,yes,no,telephone,tue,may,30,10,-1,0,unknown,no
33,management,married,tertiary,no,1195,yes,no,telephone,tue,may,355,4,-1,0,unknown,no
41,blue-collar,single,secondary,no,925,yes,no,telephone,tue,may,43,1,-1,0,unknown,no
29,self-employed,single,secondary,no,970,yes,no,cellular,tue,may,240,1,-1,0,unknown,no
38,blue-collar,married,primary,no,354,yes,no,telephone,tue,may,47,1,-1,0,unknown,no
39,technician,divorced,secondary,no,807,yes,yes,cellular,tue,may,69,1,260,6,failure,no
55,self-employed,married,tertiary,no,1810,yes,no,cellular,tue,may,296,1,-1,0,unknown,no
38,management,single,tertiary,no,15030,yes,no,cellular,tue,may,167,1,174,7,other,no
38,admin.,married,secondary,no,3632,yes,yes,cellular,tue,may,323,1,-1,0,unknown,no
47,housemaid,single,primary,no,2785,yes,no,cellular,tue,may,570,1,-1,0,unknown,yes
37,services,single,secondary,no,-111,yes,no,cellular,tue,may,147,4,-1,0,unknown,no
38,blue-collar,married,primary,no,1401,no,no,cellular,wed,may,516,1,-1,0,unknown,yes
31,self-employed,single,tertiary,no,1536,yes,no,cellular,wed,may,388,1,-1,0,unknown,no
59,blue-collar,divorced,secondary,no,61,yes,no,cellular,wed,may,61,1,-1,0,unknown,no
33,management,single,tertiary,no,0,yes,no,cellular,wed,may,585,1,-1,0,unknown,yes
58,blue-collar,married,secondary,no,6004,yes,no,cellular,wed,may,133,1,274,6,failure,no
38,blue-collar,married,primary,no,447,yes,no,cellular,wed,may,699,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,1831,yes,no,cellular,wed,may,96,2,358,2,failure,no
39,technician,single,secondary,no,0,yes,no,cellular,wed,may,6,7,175,4,other,no
55,management,divorced,tertiary,no,2171,yes,yes,telephone,wed,may,318,5,176,1,success,no
35,blue-collar,married,secondary,no,233,yes,no,cellular,wed,may,66,1,176,1,failure,no
38,blue-collar,married,primary,no,1852,yes,no,cellular,wed,may,606,1,-1,0,unknown,yes
39,blue-collar,married,secondary,no,462,yes,no,cellular,wed,may,590,1,-1,0,unknown,yes
37,services,married,secondary,no,655,no,no,cellular,wed,may,272,1,342,2,other,no
44,technician,married,tertiary,no,564,yes,no,cellular,wed,may,88,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,669,yes,no,cellular,wed,may,15,7,-1,0,unknown,no
31,self-employed,married,secondary,no,131,yes,no,cellular,wed,may,294,1,370,1,failure,no
32,services,married,secondary,no,99,yes,no,cellular,wed,may,152,3,-1,0,unknown,no
43,housemaid,single,primary,no,800,yes,no,cellular,wed,may,902,1,-1,0,unknown,yes
55,blue-collar,married,primary,no,-636,yes,no,telephone,wed,may,15,5,348,3,failure,no
31,services,single,secondary,no,6737,yes,no,cellular,wed,may,12,7,-1,0,unknown,no
33,technician,married,secondary,no,221,yes,no,cellular,wed,may,669,1,355,4,failure,yes
44,entrepreneur,married,tertiary,no,1,yes,no,cellular,wed,may,123,2,-1,0,unknown,no
33,management,divorced,tertiary,no,219,yes,no,cellular,wed,may,93,1,301,1,failure,no
39,management,divorced,tertiary,no,36,no,yes,cellular,wed,may,133,1,-1,0,unknown,no
57,admin.,single,secondary,no,1615,yes,no,cellular,wed,may,99,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,975,yes,no,cellular,wed,may,256,2,351,2,failure,no
34,blue-collar,married,secondary,no,1089,yes,no,cellular,wed,may,394,3,-1,0,unknown,yes
42,blue-collar,married,secondary,no,2157,yes,no,cellular,wed,may,149,1,364,2,failure,no
50,blue-collar,married,primary,no,0,yes,no,cellular,wed,may,131,1,364,2,failure,no
42,unemployed,married,secondary,no,0,yes,no,cellular,wed,may,74,3,-1,0,unknown,no
45,technician,divorced,tertiary,no,378,yes,yes,cellular,wed,may,67,2,-1,0,unknown,no
44,unemployed,divorced,secondary,no,2108,yes,no,cellular,wed,may,152,2,369,1,other,no
49,blue-collar,divorced,unknown,no,39,yes,no,cellular,wed,may,27,5,-1,0,unknown,no
38,services,single,primary,no,3715,yes,no,telephone,wed,may,41,2,327,17,failure,no
32,blue-collar,married,primary,no,50,yes,no,cellular,wed,may,275,1,370,2,failure,no
42,services,married,secondary,no,0,yes,no,cellular,wed,may,116,4,-1,0,unknown,no
28,admin.,divorced,secondary,no,451,yes,no,cellular,wed,may,302,1,301,1,success,yes
33,technician,single,tertiary,no,2565,yes,no,cellular,wed,may,128,2,-1,0,unknown,no
32,technician,married,secondary,no,-684,yes,no,cellular,wed,may,11,8,299,3,other,no
48,blue-collar,married,secondary,no,865,yes,no,cellular,wed,may,78,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,308,yes,no,cellular,wed,may,147,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,323,yes,no,cellular,wed,may,46,1,-1,0,unknown,no
46,services,married,primary,no,437,yes,no,cellular,wed,may,546,3,-1,0,unknown,yes
27,admin.,single,secondary,no,456,no,no,cellular,wed,may,104,1,-1,0,unknown,no
36,blue-collar,married,primary,no,828,no,no,cellular,wed,may,1512,1,345,8,failure,yes
32,blue-collar,single,secondary,no,2137,no,no,cellular,wed,may,423,1,349,1,failure,no
50,blue-collar,married,primary,no,953,yes,no,cellular,wed,may,315,1,364,2,failure,no
49,blue-collar,married,secondary,no,119,yes,no,cellular,wed,may,78,1,-1,0,unknown,no
32,technician,married,tertiary,no,1503,yes,yes,cellular,wed,may,44,1,278,2,failure,no
25,management,single,tertiary,no,1,yes,no,cellular,wed,may,9,5,-1,0,unknown,no
48,services,single,primary,no,-139,no,no,cellular,wed,may,75,2,-1,0,unknown,no
43,management,divorced,tertiary,no,497,no,no,cellular,wed,may,66,1,363,22,failure,no
46,admin.,divorced,secondary,no,3201,yes,no,telephone,wed,may,157,3,-1,0,unknown,no
32,blue-collar,single,primary,no,7,yes,no,cellular,wed,may,109,1,-1,0,unknown,no
30,blue-collar,married,primary,no,2,yes,yes,cellular,wed,may,7,6,-1,0,unknown,no
53,admin.,single,secondary,no,233,yes,no,cellular,wed,may,101,1,-1,0,unknown,no
35,management,single,tertiary,no,2749,no,no,cellular,wed,may,127,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,780,yes,no,cellular,wed,may,83,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,496,yes,no,cellular,wed,may,333,1,-1,0,unknown,yes
33,management,married,secondary,no,350,yes,no,cellular,wed,may,205,1,350,2,failure,no
34,blue-collar,single,secondary,no,2764,yes,no,cellular,wed,may,158,1,357,1,failure,no
45,blue-collar,married,secondary,no,78,yes,no,cellular,wed,may,408,1,-1,0,unknown,no
36,blue-collar,married,primary,no,0,yes,yes,telephone,wed,may,18,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,7180,yes,no,cellular,wed,may,276,1,364,1,success,no
50,admin.,married,primary,no,246,yes,no,cellular,wed,may,234,2,299,5,failure,no
39,blue-collar,married,primary,no,3419,yes,no,cellular,wed,may,155,1,327,5,failure,no
35,blue-collar,single,unknown,no,88,no,no,cellular,wed,may,272,2,-1,0,unknown,no
27,blue-collar,divorced,secondary,no,0,yes,no,telephone,wed,may,363,1,359,3,failure,no
32,blue-collar,single,secondary,no,681,no,yes,cellular,wed,may,589,1,-1,0,unknown,no
42,blue-collar,single,secondary,no,1080,yes,yes,cellular,wed,may,951,3,370,4,failure,yes
29,management,single,tertiary,no,172,yes,no,telephone,wed,may,34,8,-1,0,unknown,no
53,admin.,married,secondary,no,-1601,no,yes,cellular,wed,may,82,2,-1,0,unknown,no
39,management,married,tertiary,no,141,yes,no,cellular,wed,may,788,2,331,6,other,no
27,student,single,secondary,no,268,yes,no,cellular,wed,may,528,1,358,2,failure,no
38,admin.,single,secondary,no,18,no,no,cellular,wed,may,296,1,366,6,failure,no
35,blue-collar,married,secondary,no,247,yes,yes,cellular,wed,may,114,1,352,5,failure,no
35,blue-collar,married,secondary,no,260,yes,no,telephone,wed,may,155,6,-1,0,unknown,no
35,admin.,married,secondary,no,34,yes,no,cellular,wed,may,249,2,365,3,failure,no
33,management,married,tertiary,no,1064,yes,no,cellular,wed,may,562,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,328,yes,no,cellular,wed,may,112,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,33,no,yes,cellular,wed,may,204,1,331,3,success,no
43,blue-collar,married,primary,no,190,yes,no,cellular,wed,may,168,2,-1,0,unknown,no
36,services,married,primary,no,413,yes,no,telephone,wed,may,60,1,176,1,failure,no
42,entrepreneur,married,primary,no,759,yes,no,telephone,wed,may,80,1,343,10,failure,no
39,management,married,tertiary,no,297,yes,no,cellular,wed,may,734,2,-1,0,unknown,yes
37,management,married,tertiary,no,596,yes,no,cellular,wed,may,281,1,345,2,failure,no
51,blue-collar,married,primary,no,864,yes,no,cellular,wed,may,321,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,1969,yes,yes,cellular,wed,may,87,1,-1,0,unknown,no
29,blue-collar,married,primary,no,35,yes,no,cellular,wed,may,149,1,-1,0,unknown,no
28,technician,single,secondary,no,584,yes,no,cellular,wed,may,354,1,370,2,failure,no
42,blue-collar,single,secondary,no,382,yes,no,cellular,wed,may,294,1,-1,0,unknown,no
29,blue-collar,single,primary,no,215,yes,no,cellular,wed,may,137,3,-1,0,unknown,no
32,blue-collar,married,secondary,no,1779,yes,no,cellular,wed,may,191,1,342,2,failure,no
35,blue-collar,married,secondary,no,577,no,no,cellular,wed,may,55,1,364,1,failure,no
43,services,married,secondary,no,3409,yes,no,cellular,wed,may,172,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,8,yes,no,cellular,wed,may,167,1,-1,0,unknown,no
50,management,married,secondary,no,42,yes,no,cellular,wed,may,85,2,265,4,other,no
41,blue-collar,married,secondary,no,121,yes,no,cellular,wed,may,16,6,176,5,other,no
36,management,single,tertiary,no,1129,yes,no,telephone,wed,may,444,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,418,yes,yes,cellular,wed,may,132,2,-1,0,unknown,no
40,blue-collar,divorced,primary,no,54,yes,no,cellular,wed,may,10,5,362,3,other,no
34,management,married,tertiary,no,0,yes,no,cellular,wed,may,324,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,1023,yes,no,cellular,wed,may,64,5,336,11,other,no
45,blue-collar,married,primary,no,2523,yes,no,cellular,wed,may,110,4,-1,0,unknown,no
28,management,single,tertiary,no,4937,yes,no,telephone,wed,may,421,3,-1,0,unknown,no
36,blue-collar,married,primary,no,1993,yes,yes,cellular,wed,may,174,1,359,2,other,no
31,admin.,single,secondary,no,387,yes,no,cellular,wed,may,228,2,370,1,failure,no
32,services,single,secondary,no,396,yes,no,cellular,wed,may,257,4,-1,0,unknown,no
35,blue-collar,divorced,primary,no,289,yes,no,cellular,wed,may,296,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,-231,yes,no,cellular,wed,may,9,8,-1,0,unknown,no
39,admin.,married,secondary,no,145,yes,yes,cellular,wed,may,337,3,330,6,other,no
32,unemployed,married,primary,no,309,yes,no,telephone,wed,may,185,1,370,3,failure,no
38,management,married,tertiary,no,2278,yes,yes,cellular,wed,may,244,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,0,no,no,cellular,wed,may,104,4,-1,0,unknown,no
32,management,single,secondary,no,-119,yes,no,cellular,wed,may,231,1,370,1,other,no
44,blue-collar,married,secondary,no,1311,yes,no,cellular,wed,may,184,1,364,1,failure,no
